4096,"Rua Nabuco de Araújo",655,Boqueirão,Santos,SP,11025010
4097,"Rua Vinte e Oito de Setembro",102,Macuco,Santos,SP,11015110
4098,"Rua Henrique Ablas",2,"Vila Mathias",Santos,SP,11013460
4099,"Rua Alexandre Martins",119,Aparecida,Santos,SP,11025201
4100,"Rua Alexandre Martins",163,Aparecida,Santos,SP,11025200
4101,"Rua Frei Gaspar",101,Centro,Santos,SP,11010091
4102,"Rua Alexandre Herculano",33,Boqueirão,Santos,SP,11050030
4103,"Rua Almirante Vivaldo Cheola",241,"Chico de Paula",Santos,SP,11085450
4104,"Avenida Doutor Bernardino de Campos",26,Pompéia,Santos,SP,11065000
4105,"Rua Pedro Américo",120,"Campo Grande",Santos,SP,11075400
4106,"Rua Júlio Conceição",62,"Vila Mathias",Santos,SP,11015540
4107,"Rua Doutor Armando de Sales Oliveira",75,Boqueirão,Santos,SP,11050070
4108,"Rua Liberdade",179,Boqueirão,Santos,SP,11025030
4109,"Avenida Senador Dantas",341,Estuário,Santos,SP,11015211
4110,"Rua Borges",88,Macuco,Santos,SP,11015140
4111,"Avenida Doutor Augusto Severo",588,"Parque São Vicente","São Vicente",SP,11360300
4112,"Avenida Doutor Bernardino de Campos",26,Pompéia,Santos,SP,11065000
4113,"Rua Cunha Moreira",261,Encruzilhada,Santos,SP,11050241
4114,"Rua Inglaterra",3,"Ponta da Praia",Santos,SP,11030510
4115,"Rua Liberdade",45,Boqueirão,Santos,SP,11025030
4116,"Rua Joaquim Távora",359,"Vila Mathias",Santos,SP,11075300
4117,"Praça Belmiro Ribeiro",3,"Vila Mathias",Santos,SP,11075210
4118,"Rua Vereador Freitas Guimarães",29,"Vila Nova",Santos,SP,11013490
4119,"Rua Delphin Moreira",116,Embaré,Santos,SP,11040101
4120,"Avenida Doutor Epitácio Pessoa",316,Boqueirão,Santos,SP,11045300
4121,"Rua Mansueto Pierotti",18,Valongo,Santos,SP,11010270
4122,"Rua Doutor Egydio Martins",115,"Ponta da Praia",Santos,SP,11030161
4123,"Rua Robert Sandall",174,"Ponta da Praia",Santos,SP,11030530
4124,"Avenida Doutor Epitácio Pessoa",595,Aparecida,Santos,SP,11030601
4125,"Rua Adolfo Lutz",94,"Ponta da Praia",Santos,SP,11035060
4126,"Avenida Affonso Penna",s/n,Boqueirão,Santos,SP,11020000
4127,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4128,"Rua Doutor Artur Porchat de Assis",38,Boqueirão,Santos,SP,11045540
4129,"Avenida Presidente Wilson",33,Gonzaga,Santos,SP,11065200
4130,"Rua Enguaguaçu",82,"Ponta da Praia",Santos,SP,11035070
4131,"Rua Vereador Rocha e Silva",2,"Ponta da Praia",Santos,SP,11035140
4132,"Rua Manoel Dias Marcelino",17,Encruzilhada,Santos,SP,11050280
4133,"Rua Alexandre Rodrigues",41,Centro,Santos,SP,11010170
4134,"Avenida Engenheiro Augusto Barata",s/n,Alemoa,Santos,SP,11095650
4135,"Rua Dom Lara",65,Boqueirão,Santos,SP,11045160
4136,"Rua Martim Francisco",187,Encruzilhada,Santos,SP,11015480
4137,"Rua Júlio Conceição",395,"Vila Mathias",Santos,SP,11015540
4138,"Avenida Doutor Epitácio Pessoa",582,"Ponta da Praia",Santos,SP,11030603
4139,"Rua Itororó",138,Centro,Santos,SP,11010070
4140,"Rua Almirante Vivaldo Cheola",357,"Chico de Paula",Santos,SP,11085450
4141,"Rua Dom Lara",65,Boqueirão,Santos,SP,11045160
4142,"Rua João Guerra",187,Macuco,Santos,SP,11015131
4143,"Avenida Gaffree Guinle",360,"Vila Mathias",Santos,SP,11075230
4144,"Rua Firmino Barbosa",128,Boqueirão,Santos,SP,11055130
4145,"Rua São Paulo",161,"Vila Belmiro",Santos,SP,11075330
4146,"Avenida Doutor Bernardino de Campos",242,Pompéia,Santos,SP,11065000
4147,"Travessa Aliança",4,Gonzaga,Santos,SP,11060240
4148,"Rua Luiz Gama",249,Macuco,Santos,SP,11015151
4149,"Avenida Presidente Wilson",177,"José Menino",Santos,SP,11065201
4150,"Avenida Presidente Wilson",91,Gonzaga,Santos,SP,11065200
4151,"Avenida Affonso Penna",486,Boqueirão,Santos,SP,11020000
4152,"Rua Euclides da Cunha",87,Gonzaga,Santos,SP,11065100
4153,"Rua Xavier Pinheiro",144,"Vila Mathias",Santos,SP,11015090
4154,"Avenida Marechal Floriano Peixoto",56,Gonzaga,Santos,SP,11060301
4155,"Avenida Senador Feijó",47,Centro,Santos,SP,11015501
4156,"Praça Washington",76,"José Menino",Santos,SP,11065600
4157,"Avenida São Francisco",184,Centro,Santos,SP,11013200
4158,"Avenida Senador Pinheiro Machado",934,Marapé,Santos,SP,11075002
4159,"Avenida Ana Costa",516,Gonzaga,Santos,SP,11060002
4160,"Rua Senador Lacerda Franco",171,Aparecida,Santos,SP,11025180
4161,"Rua Xavier Pinheiro",173,"Vila Mathias",Santos,SP,11015090
4162,"Rua Amazonas",16,"Campo Grande",Santos,SP,11075420
4163,"Rua Lucas Fortunato",158,"Vila Mathias",Santos,SP,11075201
4164,"Rua Oswaldo Cochrane",144,Embaré,Santos,SP,11040110
4165,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4166,"Rua Oswaldo Cochrane",233,Embaré,Santos,SP,11040111
4167,"Rua Santos Dumont",118,Estuário,Santos,SP,11015230
4168,"Rua Voluntários Santistas",14,Boqueirão,Santos,SP,11055020
4169,"Rua Bittencourt",139,"Vila Nova",santos,SP,11013300
4170,"Avenida Marechal Floriano Peixoto",80,Gonzaga,Santos,SP,11060300
4171,"Avenida Ana Costa",376,Gonzaga,Santos,SP,11060002
4172,"Rua Doutor Bernardo Browne",10,Estuário,Santos,SP,11025240
4173,"Rua Oswaldo Cochrane",144,Embaré,Santos,SP,11040110
4174,"Rua Borges",102,Macuco,Santos,SP,11015145
4175,"Rua Dona Anália Franco",7,Aparecida,Santos,SP,11040070
4176,"Rua Sete de Setembro",134,"Vila Nova",Santos,SP,11013350
4177,"Avenida Conselheiro Nébias",849,Boqueirão,Santos,SP,11045003
4178,"Rua Moema",73,"Ponta da Praia",Santos,SP,11030055
4179,"Rua João Guerra",188,Macuco,Santos,SP,11015131
4180,"Avenida Affonso Penna",s/n,Boqueirão,Santos,SP,11020000
4181,"Praça Guilherme Aralhe",37,Macuco,Santos,SP,11015305
4182,"Rua Roberto sandall",181,"Ponta da Praia",Santos,AC,11030530
4183,"Avenida Senador Feijó",189,Centro,Santos,SP,11015503
4184,"Avenida Senador Dantas",189,Macuco,Santos,SP,11015211
4185,"Rua João Guerra",155,Macuco,Santos,SP,11015131
4186,"Avenida Governador Mário Covas Júnior",68,Estuário,Santos,SP,11020300
4187,"Avenida dos Bancários",70,"Ponta da Praia",Santos,SP,11030301
4188,"Rua Brigadeiro Galvão",45,"Ponta da Praia",Santos,SP,11030370
4189,"Rua Doutor Cyro de Athayde Carneiro",35,"Ponta da Praia",Santos,SP,11035110
4190,"Rua André Vidal de Negreiros",161,"Ponta da Praia",Santos,SP,11035080
4191,"Rua Doutor Luís de Faria",18,Gonzaga,Santos,SP,11060481
4192,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4193,"Rua Santos Dumont",60,Estuário,Santos,SP,11015230
4194,"Rua Oswaldo Cruz",382,Boqueirão,Santos,SP,11045100
4195,"Rua Mamoneira",103,"Parque das Árvores","São Paulo",SP,04824020
4196,"Avenida Engenheiro Augusto Barata",s/n,Alemoa,Santos,SP,11095650
4197,"Rua Marquês de São Vicente",184,"Campo Grande",Santos,SP,11075690
4198,"Rua Galeão Coutinho",271,Embaré,Santos,SP,11040210
4199,"Rua Quintino Bocaiúva",40,Gonzaga,Santos,SP,11060230
4200,"Rua Princesa Isabel",37,Itararé,"São Vicente",SP,11075500
4201,"Rua Padre Anchieta",127,Macuco,Santos,SP,11015120
4202,"Rua Ministro Xavier de Toledo",155,"Campo Grande",Santos,SP,11070300
4203,"Rua Luiz Gama",242,Macuco,Santos,SP,11015150
4204,"Avenida Marechal Floriano Peixoto",205,Gonzaga,Santos,SP,11060301
4205,"Rua Visconde do Rio Branco",22,Centro,Santos,SP,11013030
4206,"Rua Campos Mello",215,"Vila Mathias",Santos,SP,11015011
4207,"Avenida São Francisco",389,Centro,Santos,SP,11013202
4208,"Praça Nossa Senhora Aparecida",5,Aparecida,Santos,SP,11025025
4209,"Avenida Rangel Pestana",26,"Vila Mathias",Santos,SP,11013550
4210,"Rua André Vidal de Negreiros",36,"Ponta da Praia",Santos,SP,11035081
4211,"Rua Barão de Ramalho",80,Macuco,Santos,SP,11015320
4212,"Rua Barão de Ramalho",80,Macuco,Santos,SP,11015320
4213,"Avenida Senador Feijó",47,Centro,Santos,SP,11015501
4214,"Praça Coração de Maria",18,"Ponta da Praia",Santos,SP,11030280
4215,"Praça Coração de Maria",21,"Ponta da Praia",Santos,SP,11030280
4216,"Avenida Presidente Wilson",2159,"José Menino",Santos,SP,11065201
4217,"Rua Euclides da Cunha",87,Gonzaga,Santos,SP,11065100
4218,"Rua Bento de Barros",121,Marapé,Santos,SP,11070430
4219,"Rua Alexandre Martins",163,Aparecida,Santos,SP,11025200
4220,"Rua André Vidal de Negreiros",36,"Ponta da Praia",Santos,SP,11035081
4221,"Rua Bassim Nagib Trabulsi","enfrente ao","Ponta da Praia",Santos,SP,11030540
4222,"Avenida Doutor Bernardino de Campos",158,Pompéia,Santos,SP,11065000
4223,"Rua Luís de Camões",213,Encruzilhada,santos,SP,11015401
4224,"Avenida Ana Costa",206,Gonzaga,Santos,SP,11060002
4225,"Praça Almirante Gago Coutinho",40,"Ponta da Praia",Santos,SP,11030200
4226,"Rua Doutor Batista Pereira",245,Macuco,Santos,SP,11015101
4227,"Avenida Engenheiro Augusto Barata",s/n,Alemoa,Santos,SP,11095650
4228,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4229,"Avenida Siqueira Campos",121,Boqueirão,Santos,SP,11045200
4230,"Rua Bassim Nagib Trabulsi",97,"Ponta da Praia",Santos,SP,11030540
4231,"Rua Dona Maria Máximo",51,"Ponta da Praia",Santos,SP,11030101
4232,"Avenida dos Bancários",70,"Ponta da Praia",Santos,SP,11030300
4233,"Rua Aureliano Coutinho",273,Embaré,Santos,SP,11040241
4234,"Avenida Affonso Penna",358,Boqueirão,Santos,SP,11020000
4235,"Rua Bassim Nagib Trabulsi",138,"Ponta da Praia",Santos,SP,11030540
4236,"Rua Padre Gastão de Moraes",46,Estuário,Santos,SP,11020400
4237,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4238,"Rua Comendador Martins",269,"Vila Mathias",Santos,SP,11015531
4239,"Rua Alexandre Martins",267,Aparecida,Santos,SP,11025200
4240,"Rua Cypriano Barata",72,"Ponta da Praia",Santos,SP,11030065
4241,"Rua Prudente de Moraes",48,"Vila Mathias",Santos,SP,11075250
4242,"Rua Saturnino de Brito",274,Marapé,Santos,SP,11070001
4243,"Avenida Almirante Cochrane",01,Embaré,Santos,SP,11040001
4244,"Rua Amaral Gurgel",63,"Ponta da Praia",Santos,SP,11035120
4245,"Rua Napoleão Laureano",95,Marapé,Santos,SP,11070140
4246,"Rua Doutor Egydio Martins",241,"Ponta da Praia",Santos,SP,11030160
4247,"Rua Goiás",130,Gonzaga,Santos,SP,11050101
4248,"Rua Cardeal Arcoverde",161,Macuco,Santos,SP,11020070
4249,"Praça Washington",76,"José Menino",Santos,SP,11065600
4250,"Rua Alexandre Martins",297,Aparecida,Santos,SP,11025200
4251,"Avenida Doutor Bernardino de Campos",630,"Campo Grande",Santos,SP,11065002
4252,"Rua dos Pessegueiros (Jd ABC)",63,Taboão,Diadema,SP,09940580
4253,"Avenida Doutor Bernardino de Campos",630,"Campo Grande",Santos,SP,11065002
4254,"Rua Venâncio José Lisboa",49,"Ponta da Praia",Santos,SP,11030080
4255,"Rua Doutor Nilo Costa",44,Macuco,Santos,SP,11015360
4256,"Avenida Siqueira Campos",121,Boqueirão,Santos,SP,11045200
4257,"Rua Doutor Egydio Martins",72,"Ponta da Praia",Santos,SP,11030160
4258,"Rua Venâncio José Lisboa",49,"Ponta da Praia",Santos,SP,11030080
4259,"Avenida Senador Dantas",167,Estuário,Santos,SP,11015211
4260,"Avenida Affonso Penna",374,Boqueirão,Santos,SP,11020000
4261,"Rua Professor Torres Homem",77,Boqueirão,Santos,SP,11025020
4262,"Rua Doutor Guilherme Álvaro",76,Marapé,Santos,SP,11070370
4263,"Avenida Conselheiro Nébias",600,Boqueirão,Santos,SP,11045002
4264,"Avenida Bartolomeu de Gusmão",65,Boqueirão,Santos,SP,11045400
4265,"Rua Nabuco de Araújo",448,Embaré,Santos,SP,11025011
4266,"Rua Nabuco de Araújo",655,Boqueirão,Santos,SP,11025010
4267,"Avenida Marechal Floriano Peixoto",235,Gonzaga,Santos,SP,11060300
4268,"Rua Xavier Pinheiro",73,"Vila Mathias",Santos,SP,11015090
4269,"Rua João Luzo",66,Macuco,Santos,SP,11020080
4270,"Avenida Siqueira Campos",121,Boqueirão,Santos,SP,11045200
4271,"Rua Barão de Paranapiacaba",225,Encruzilhada,Santos,SP,11050250
4272,"Avenida General Francisco Glicério",77,Gonzaga,Santos,SP,11065401
4273,"Avenida Doutor Epitácio Pessoa",312,Boqueirão,Santos,SP,11045300
4274,"Rua Vereador Diego Pires de Campos",185,"Vila São Jorge","São Vicente",SP,11380130
4275,"Avenida Almirante Cochrane",63,Embaré,Santos,SP,11040003
4276,"Rua Doutor Bernardo Browne",186,Estuário,Santos,SP,11025240
4277,"Rua Conselheiro João Alfredo",317,Macuco,Santos,SP,11015220
4278,"Rua Professor Reinaldo Porchat",35,"Vila Belmiro",Santos,SP,11070220
4279,"Rua Coronel Pedro Arbues",86,"Ponta da Praia",Santos,SP,11035050
4280,"Rua Cidade de Cunha",35,"Ponta da Praia",Santos,SP,11030340
4281,"Rua Enguaguaçu",72,"Ponta da Praia",Santos,SP,11035070
4282,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4283,"Avenida Conselheiro Nébias",669,Boqueirão,Santos,SP,11045003
4284,"Rua República do Equador",8,"Ponta da Praia",Santos,SP,11030151
4285,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4286,"Rua Xavier da Silveira",s/n,Paquetá,Santos,SP,11013050
4287,"Rua Padre Anchieta",327,Macuco,Santos,SP,11015120
4288,"Rua Barão de Cotegipe",10,Boqueirão,Santos,SP,11025050
4289,"Avenida Washington Luís",528,Gonzaga,Santos,SP,11055000
4290,"Rua Jose Bonifacio",15,Centro,Santos,SP,11010060
4291,"Avenida Coronel Joaquim Montenegro",340,"Ponta da Praia",Santos,SP,11035002
4292,"Avenida Coronel Joaquim Montenegro",40,Aparecida,Santos,SP,11035003
4293,"Rua Júlio Conceição",186,"Vila Mathias",Santos,SP,11015540
4294,"Rua Liberdade",587,Aparecida,Santos,SP,11025032
4295,"Rua Oswaldo Cochrane",212,Embaré,Santos,SP,11040110
4296,"Travessa Aliança",4,Gonzaga,Santos,SP,11060240
4297,"Travessa Aliança",4,Gonzaga,Santos,SP,11060240
4298,"Rua Pedro Américo",74,"Campo Grande",Santos,SP,11075401
4299,"Rua Santos Dumont",48,Estuário,Santos,SP,11015230
4300,"Rua Vahia de Abreu",61,Boqueirão,Santos,SP,11050120
4301,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4302,"Rua Bassim Nagib Trabulsi",50,"Ponta da Praia",Santos,SP,11030540
4303,"Avenida Senador Feijó",521,Centro,Santos,SP,11015500
4304,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4305,"Rua Princesa Isabel",37,Itararé,"São Vicente",SP,11075500
4306,"Rua Doutor Batista Pereira",48,Macuco,Santos,SP,11015100
4307,"Avenida Senador Feijó",47,Centro,Santos,SP,11015501
4308,"Rua Nabuco de Araújo",97,Boqueirão,Santos,SP,11025010
4309,"Avenida Doutor Pedro Lessa",2722,"Ponta da Praia",Santos,SP,11025000
4310,"Rua Pedro Borges Gonçalves",72,"José Menino",Santos,SP,11065300
4311,"Rua Joao Alfredo",345,Macuco,santos,AC,11015220
4312,"Avenida Siqueira Campos",459,Boqueirão,Santos,SP,11045200
4313,"Rua Oswaldo Cruz",366,Boqueirão,Santos,SP,11045100
4314,"Rua Galeão Coutinho",131,Embaré,Santos,SP,11040210
4315,"Rua José Clemente Pereira",167,"Campo Grande",Santos,SP,11070321
4316,"Rua Doutor Armando de Sales Oliveira",42,Boqueirão,Santos,SP,11050070
4317,"Avenida Senador Dantas",189,Estuário,Santos,SP,11015211
4318,"Rua Júlio Conceição",282,"Vila Mathias",Santos,SP,11015540
4319,"Avenida Conselheiro Nébias",687,Boqueirão,Santos,SP,11045002
4320,"Avenida São Francisco",184,Centro,Santos,SP,11013200
4321,"Rua Júlio Conceição",282,"Vila Mathias",Santos,SP,11015540
4322,"Avenida Doutor Pedro Lessa",642,"Ponta da Praia",Santos,SP,11025000
4323,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4324,"Rua Júlio Conceição",282,"Vila Mathias",Santos,SP,11015540
4325,"Rua Dona Luísa Macuco",68,"Vila Mathias",Santos,SP,11015060
4326,"Avenida Doutor Bernardino de Campos",26,Pompéia,Santos,SP,11065000
4327,"Rua Américo Martins",5,Boqueirão,Santos,SP,11055030
4328,"Rua Senador Lacerda Franco",171,Aparecida,Santos,SP,11025180
4329,"Rua Abílio dos Santos",327,"Chico de Paula",Santos,SP,11085430
4330,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4331,"Rua Frei Francisco Sampaio",253,Embaré,Santos,SP,11040220
4332,"Rua Alexandre Martins",196,Aparecida,Santos,SP,11025201
4333,"Rua Nabuco de Araújo",655,Boqueirão,Santos,SP,11025010
4334,"Rua Professor Torres Homem",268,Boqueirão,Santos,SP,11025020
4335,"Rua Carlos de Campos",50,"Ponta da Praia",Santos,SP,11030470
4336,"Praça Washington",76,"José Menino",Santos,SP,11065600
4337,"Rua Caramuru",30,Estuário,Santos,SP,11025280
4338,"Avenida São Francisco",100,Centro,Santos,SP,11013200
4339,"Avenida São Francisco",389,Centro,Santos,SP,11013202
4340,"Rua Luís de Camões",213,Encruzilhada,santos,SP,11015401
4341,"Rua Pedro Borges Gonçalves",72,"José Menino",Santos,SP,11065300
4343,"Rua Farmacêutico José Ignacio da Glória",605,"Vila São Jorge","São Vicente",SP,11380080
4342,"Rua General Câmara",84,Centro,Santos,SP,11010120
4344,"Rua Aureliano Coutinho",102,Embaré,Santos,SP,11040240
4345,"Avenida Senador Cesar Lacerda de Vergueiro",82,"Ponta da Praia",Santos,SP,11030220
4346,"Mario covas/ Alfaya Rodriges",s/n,Estuário,Santos,SP,11020300
4347,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4348,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4349,"Avenida Affonso Penna",363,Macuco,Santos,SP,11020001
4350,"Rua Conselheiro Ribas",406,Embaré,Santos,SP,11040050
4351,"Rua Vinte e Oito de Setembro",274,Macuco,Santos,SP,11015110
4352,"Rua Doutor Egydio Martins","216 B","Ponta da Praia",Santos,SP,11030161
4353,"Rua José Knudsen",188,Estuário,Santos,SP,11020340
4354,"Avenida São Francisco, 276",276,Centro,Santos,SP,11013202
4355,"Rua Comendador Alfaia Rodrigues",167,Embaré,Santos,SP,11025151
4356,"Rua Luís de Camões",56,"Vila Mathias",Santos,SP,11015400
4357,"Avenida Doutor Epitácio Pessoa",312,Boqueirão,Santos,SP,11045300
4358,"Rua Pérsio Queiroz Filho",103,Encruzilhada,Santos,SP,11015420
4359,"Rua Guaibê",61,Aparecida,Santos,SP,11035191
4360,"Avenida Cândido Gafree",178,Pirituba,"São Paulo",SP,11013240
4361,"Avenida Ana Costa",476,Gonzaga,Santos,SP,11060001
4362,"Rua Doutor Isidoro José Ribeiro Campos",46,"Ponta da Praia",Santos,SP,11030490
4363,"Rua Comendador Alfaia Rodrigues",586,"Ponta da Praia",Santos,SP,11025154
4364,"olavo de paula borges",56,"Ponta da Praia",Santos,SP,11035130
4365,"Rua Doutor Batista Pereira",68,Macuco,Santos,SP,11015101
4366,"Avenida Washington Luís",399,Boqueirão,Santos,SP,11055001
4367,"Rua Professor Carlos Escobar",25,"Ponta da Praia",Santos,SP,11030030
4368,"Rua Dona Maria Máximo",71,"Ponta da Praia",Santos,SP,11030101
4369,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4370,"Rua Doutor Guilherme Álvaro",76,Marapé,Santos,SP,11070370
4371,"Avenida Doutor Augusto Severo",588,"Parque São Vicente","São Vicente",SP,11360300
4372,"Rua Nascimento",15,Embaré,Santos,SP,11040170
4373,"Rua Octavio Corrêa",118,Estuário,Santos,SP,11025230
4374,"Avenida Engenheiro Augusto Barata",s/n,Alemoa,Santos,SP,11095650
4375,"Rua Borges",88,Macuco,Santos,SP,11015140
4376,"Rua Adolfo Lutz",168,"Ponta da Praia",Santos,SP,11035060
4377,"Rua Vinte e Oito de Setembro",102,Macuco,Santos,SP,11015110
4378,"Rua Itororó",138,Centro,Santos,SP,11010070
4379,"Avenida Marechal Floriano Peixoto",98,Gonzaga,Santos,SP,11060300
4380,"Avenida Almirante Cochrane",1,Embaré,Santos,SP,11040001
4381,"Rua General Rondon",16,Aparecida,Santos,SP,11030570
4382,"Rua Cunha Moreira",211,Encruzilhada,Santos,SP,11050241
4383,"Avenida Doutor Bernardino de Campos",390,"Campo Grande",Santos,SP,11065002
4384,"Rua Álvares Cabral",62,"Vila Belmiro",Santos,SP,11075600
4385,"Avenida Senador Feijó",47,Centro,Santos,SP,11015501
4386,"Avenida Doutor Bernardino de Campos",246,Gonzaga,Santos,SP,11065001
4387,"Rua Pedro Borges Gonçalves",72,"José Menino",Santos,SP,11065300
4388,"Avenida Presidente Wilson",33,Gonzaga,Santos,SP,11065200
4389,"Travessa Lélia",57,Aparecida,Santos,SP,11030580
4390,"Rua Oswaldo Cruz",343,Boqueirão,Santos,SP,11045101
4391,"Rua Princesa Isabel",37,Itararé,"São Vicente",SP,11075500
4392,"Avenida Ana Costa",524,Gonzaga,Santos,SP,11060002
4393,"Rua Doutor Egydio Martins",241,"Ponta da Praia",Santos,SP,11030160
4394,"Rua Senador Lacerda Franco",171,Aparecida,Santos,SP,11025180
4395,"Rua Frei Francisco Sampaio",20,Embaré,Santos,SP,11040220
4396,"Avenida Almirante Cochrane",01,Embaré,Santos,SP,11040001
4397,"Rua Doutor Bernardo Browne",1,Estuário,Santos,SP,11025240
4398,"Avenida Affonso Penna",363,Macuco,Santos,SP,11020001
4399,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4400,"Rua Felippe Camarão",27,Aparecida,Santos,SP,11025250
4401,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4402,"Rua República do Peru",52,"Ponta da Praia",Santos,SP,11030290
4403,"Rua Frei Francisco Sampaio",153,Embaré,Santos,SP,11040220
4404,"Rua General Miguel Costa",335,Encruzilhada,Santos,SP,11050270
4405,"Rua Godofredo Fraga",141,Marapé,Santos,SP,11070401
4406,"Rua Inglaterra",11,"Ponta da Praia",Santos,SP,11030510
4407,"Rua Henrique Ablas",2,"Vila Mathias",Santos,SP,11013460
4408,"Rua Oswaldo Cruz",206,Boqueirão,Santos,SP,11045100
4409,"Rua Frei Francisco Sampaio",58,Embaré,Santos,SP,11040220
4410,"Praça Coração de Maria",18,"Ponta da Praia",Santos,SP,11030280
4411,"Praça Coração de Maria",21,"Ponta da Praia",Santos,SP,11030280
4412,"Praça Coração de Maria",21,"Ponta da Praia",Santos,SP,11030280
4413,"Rua Carlos Gomes",164,Marapé,Santos,SP,11075672
4414,"Avenida Doutor Pedro Lessa",578,Aparecida,Santos,SP,11025002
4415,"Avenida Doutor Bernardino de Campos",325,"Campo Grande",Santos,SP,11065003
4416,"Rua Alfredo Ximenes",9,"José Menino",Santos,SP,11065610
4417,"Praça República",87,Centro,Santos,SP,11013010
4418,"Rua Vereador Diego Pires de Campos",185,"Vila São Jorge","São Vicente",SP,11380130
4419,"Rua Quintino Bocaiúva",40,Gonzaga,Santos,SP,11060230
4420,"Rua Luís de Camões",50,"Vila Mathias",Santos,SP,11015400
4421,"Rua Borges",102,Macuco,Santos,SP,11015145
4422,"Rua Liberdade",155,Boqueirão,Santos,SP,11025030
4423,"Rua Vergueiro Steidel",213,Aparecida,Santos,SP,11040271
4424,"Rua Euclides da Cunha",87,Gonzaga,Santos,SP,11065100
4425,"Rua Luís de Camões",45,"Vila Mathias",Santos,SP,11015401
4426,"Avenida São Francisco",389,Centro,Santos,SP,11013202
4427,"Rua Luiz Gama",275,Macuco,Santos,SP,11015151
4428,"Rua Padre Anchieta",127,Macuco,Santos,SP,11015120
4429,"Rua Piratininga",108,Aparecida,Santos,SP,11035240
4430,"Rua Professor Torres Homem",316,Embaré,Santos,SP,11025021
4431,"Rua Pedro Borges Gonçalves",72,"José Menino",Santos,SP,11065300
4432,"Avenida Conselheiro Nébias",863,Boqueirão,Santos,SP,11045003
4433,"Rua Padre Bartolomeu Taddei",17,"Ponta da Praia",Santos,SP,11035150
4434,"Avenida Doutor Epitácio Pessoa",312,Boqueirão,Santos,SP,11045300
4435,"Rua Vereador Henrique Soler",286,"Ponta da Praia",Santos,SP,11030010
4436,"Rua Senador Lacerda Franco",171,Aparecida,Santos,SP,11025180
4437,"Rua Olavo Bilac",24,Pompéia,Santos,SP,11065220
4438,"Rua Liberdade",786,Aparecida,Santos,SP,11025032
4439,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4440,"Rua Dona Amélia Leuchtenberg",77,"Ponta da Praia",Santos,SP,11030020
4441,"Travessa Aliança",4,Gonzaga,Santos,SP,11060240
4442,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
4443,"Rua Benjamin Constant",242,Embaré,Santos,SP,11040140
4444,"Rua Alexandre Martins",341,Aparecida,Santos,SP,11025201
4445,"Rua Vereador Henrique Soler",202,"Ponta da Praia",Santos,SP,11030011
4446,"Rua Vereador Henrique Soler",202,"Ponta da Praia",Santos,SP,11030011
4447,"Avenida Affonso Penna",44,Boqueirão,Santos,SP,11020000
4448,"Rua Doutor Alamir Martins",34,Gonzaga,Santos,SP,11055270
4449,"Rua Amador Bueno",177,Centro,Santos,SP,11013151
4450,"Rua Doutor Carvalho de Mendonça",465,Encruzilhada,Santos,SP,11070100
4451,"Avenida Siqueira Campos",121,Boqueirão,Santos,SP,11045200
4452,"Avenida Governador Mário Covas Júnior",68,Estuário,Santos,SP,11020300
4453,"Rua Alexandre Rodrigues",41,Centro,Santos,SP,11010170
4454,"Rua Doutor Egydio Martins",241,"Ponta da Praia",Santos,SP,11030160
4455,"Rua Ricardo Pinto","186 Baixo",Aparecida,Santos,SP,11035170
4456,"Praça Visconde de Itaborahy",30,Estuário,Santos,SP,11020020
4457,"Avenida Marechal Floriano Peixoto",129,Gonzaga,Santos,SP,11060301
4458,"Rua Cidade de Cunha",40,"Ponta da Praia",Santos,SP,11030340
4459,"Avenida Governador Mário Covas Júnior",68,Estuário,Santos,SP,11020300
4460,"Avenida São Francisco",389,Centro,Santos,SP,11013202
4461,"Rua Doutor Egydio Martins",8,"Ponta da Praia",Santos,SP,11030161
4462,"Rua República do Equador",61,"Ponta da Praia",Santos,SP,11030150
4463,"Rua República do Equador",61,"Ponta da Praia",Santos,SP,11030150
4464,"Rua Cidade de Antióquia",54,Macuco,Santos,SP,11020060
4465,"Rua Alexandre Martins",341,Aparecida,Santos,SP,11025201
4466,"Praça Washington",76,"José Menino",Santos,SP,11065600
4467,"Avenida Doutor Augusto Severo",588,"Parque São Vicente","São Vicente",SP,11360300
4468,"Rua Campos Mello",215,"Vila Mathias",Santos,SP,11015011
